Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
20000.0,2018-03-05,Business,,34%,368xx,AL,< 1 year,0.0
3000.0,2016-07-21,debt_consolidation,,2.32%,554xx,MN,,0.0
20000.0,2015-07-27,medical,,0%,782xx,TX,< 1 year,0.0
12500.0,2015-11-23,debt_consolidation,,42.11%,184xx,PA,< 1 year,0.0
30000.0,2017-11-03,Other,738.0,13.67%,993xx,WA,< 1 year,0.0
10000.0,2018-09-28,Other,,1.05%,838xx,ID,< 1 year,0.0
20000.0,2012-08-11,credit_card,652.0,34.32%,359xx,AL,< 1 year,0.0
5000.0,2015-07-28,debt_consolidation,,1.8%,764xx,TX,< 1 year,0.0
3000.0,2018-06-11,Car financing,,0%,923xx,CA,< 1 year,0.0
35000.0,2018-06-24,Credit card refinancing,,13.28%,191xx,PA,< 1 year,0.0
1000.0,2015-10-18,moving,,42.53%,809xx,CO,< 1 year,0.0
15000.0,2018-06-01,Other,,0.34%,153xx,PA,1 year,0.0
1000.0,2018-06-24,Car financing,,0%,775xx,TX,< 1 year,0.0
10000.0,2016-04-18,small_business,,12.11%,117xx,NY,< 1 year,0.0
10000.0,2018-06-30,Credit card refinancing,,37.39%,857xx,AZ,< 1 year,0.0
2000.0,2018-07-31,Other,,28.12%,303xx,GA,9 years,0.0
10000.0,2017-07-09,debt_consolidation,,24.61%,346xx,FL,1 year,0.0
10000.0,2017-11-13,Credit card refinancing,667.0,53.83%,331xx,FL,< 1 year,0.0
10000.0,2018-11-12,Other,,15.1%,018xx,MA,< 1 year,0.0
3000.0,2016-03-11,other,,22.59%,480xx,MI,5 years,0.0
20000.0,2018-09-27,Debt consolidation,,21.79%,409xx,KY,< 1 year,0.0
2500.0,2017-09-15,Debt consolidation,675.0,14.58%,853xx,AZ,< 1 year,0.0
3000.0,2015-12-19,debt_consolidation,,11.31%,216xx,MD,< 1 year,0.0
12000.0,2015-10-14,debt_consolidation,,7.5%,280xx,NC,< 1 year,0.0
20000.0,2015-02-03,debt_consolidation,628.0,33.6%,275xx,NC,< 1 year,0.0
25000.0,2018-10-14,Credit card refinancing,,31.76%,920xx,CA,< 1 year,0.0
5000.0,2012-10-15,other,612.0,17.39%,925xx,CA,< 1 year,0.0
25000.0,2013-10-16,other,664.0,9.48%,191xx,PA,< 1 year,0.0
2000.0,2014-01-14,other,621.0,59.57%,958xx,CA,< 1 year,0.0
35000.0,2015-02-25,debt_consolidation,601.0,8.07%,115xx,NY,< 1 year,0.0
5000.0,2015-12-14,debt_consolidation,,78.46%,935xx,CA,< 1 year,0.0
2000.0,2016-07-13,debt_consolidation,,19.02%,101xx,NY,< 1 year,0.0
27000.0,2018-09-05,Other,,8.24%,189xx,PA,2 years,0.0
3000.0,2017-04-30,Moving and relocation,643.0,15.04%,770xx,TX,< 1 year,0.0
10000.0,2017-05-16,Debt consolidation,615.0,10.47%,549xx,WI,< 1 year,0.0
4000.0,2016-02-04,debt_consolidation,619.0,31.66%,900xx,CA,< 1 year,0.0
1800.0,2018-03-13,Other,,2.63%,114xx,NY,< 1 year,0.0
13000.0,2018-11-07,Credit card refinancing,,34.32%,760xx,TX,< 1 year,0.0
1000.0,2017-09-18,Other,598.0,23.23%,606xx,IL,< 1 year,0.0
15000.0,2017-05-29,major_purchase,,0.38%,337xx,FL,< 1 year,0.0
1000.0,2017-02-07,other,,0%,980xx,WA,< 1 year,0.0
3500.0,2017-10-02,debt_consolidation,,38.68%,431xx,OH,< 1 year,0.0
15000.0,2014-01-22,debt_consolidation,679.0,18.51%,087xx,NJ,< 1 year,0.0
5000.0,2017-12-02,Home buying,539.0,0.25%,330xx,FL,< 1 year,0.0
1000.0,2018-01-07,Other,578.0,20.9%,080xx,NJ,< 1 year,0.0
7000.0,2015-09-25,debt_consolidation,,18.55%,288xx,NC,< 1 year,0.0
3500.0,2015-09-03,small_business,,-1%,304xx,GA,< 1 year,0.0
10000.0,2017-01-16,debt_consolidation,,21.44%,741xx,OK,< 1 year,0.0
1500.0,2017-10-21,other,,38.99%,371xx,TN,2 years,0.0
20000.0,2018-09-12,Debt consolidation,,63.49%,376xx,TN,< 1 year,0.0
10000.0,2014-11-28,debt_consolidation,691.0,2.12%,113xx,NY,10+ years,0.0
1000.0,2017-06-07,Medical expenses,556.0,13.69%,891xx,NV,< 1 year,0.0
6000.0,2017-03-07,Debt consolidation,673.0,28.68%,032xx,NH,< 1 year,0.0
10000.0,2017-09-17,debt_consolidation,,12.95%,114xx,NY,< 1 year,0.0
25000.0,2015-06-04,debt_consolidation,,43.13%,112xx,NY,< 1 year,0.0
5000.0,2016-12-20,Debt consolidation,565.0,8.61%,080xx,NJ,< 1 year,0.0
12000.0,2016-04-22,debt_consolidation,687.0,1.38%,190xx,PA,< 1 year,0.0
5000.0,2014-11-04,Debt consolidation,675.0,20.55%,286xx,NC,10+ years,0.0
35000.0,2013-03-15,house,685.0,17.17%,604xx,IL,< 1 year,0.0
10000.0,2017-02-02,debt_consolidation,,58.13%,191xx,PA,< 1 year,0.0
16000.0,2015-06-18,Debt consolidation,,17.64%,148xx,NY,2 years,0.0
10000.0,2018-08-25,Debt consolidation,,12.63%,791xx,TX,< 1 year,0.0
4000.0,2013-10-31,debt_consolidation,565.0,3.47%,300xx,GA,< 1 year,0.0
3000.0,2018-03-26,Debt consolidation,,12.34%,064xx,CT,< 1 year,0.0
5000.0,2018-10-13,Credit card refinancing,,15.02%,604xx,IL,< 1 year,0.0
8000.0,2018-05-03,Debt consolidation,,16.46%,481xx,MI,< 1 year,0.0
10000.0,2018-11-04,Debt consolidation,,100%,342xx,FL,< 1 year,0.0
2500.0,2017-12-03,Debt consolidation,600.0,4.58%,361xx,AL,< 1 year,0.0
25000.0,2017-05-03,debt_consolidation,,18.03%,352xx,AL,< 1 year,0.0
15000.0,2014-10-27,debt_consolidation,504.0,8.53%,441xx,OH,< 1 year,0.0
10000.0,2018-02-08,Debt consolidation,,20.79%,305xx,GA,< 1 year,0.0
25000.0,2015-04-20,medical,,0%,168xx,PA,< 1 year,0.0
1000.0,2012-08-22,other,0.0,0%,226xx,VA,< 1 year,0.0
1000.0,2017-06-07,other,,14.47%,532xx,WI,,0.0
10000.0,2017-05-08,other,,1.33%,333xx,FL,< 1 year,0.0
3000.0,2017-08-12,Debt consolidation,,100%,600xx,IL,< 1 year,0.0
25000.0,2018-05-03,Debt consolidation,,29.56%,233xx,VA,< 1 year,0.0
1000.0,2016-09-19,other,,2%,010xx,MA,5 years,0.0
10000.0,2017-09-01,Business Loan,,-1%,176xx,PA,< 1 year,0.0
15000.0,2016-05-24,debt_consolidation,,40.32%,217xx,MD,< 1 year,0.0
1000.0,2017-08-05,other,,70.1%,366xx,AL,5 years,0.0
5000.0,2017-04-24,other,,18.53%,779xx,TX,5 years,0.0
1000.0,2015-07-26,vacation,,0%,273xx,NC,< 1 year,0.0
25000.0,2017-10-13,Debt consolidation,620.0,37.49%,618xx,IL,< 1 year,0.0
10000.0,2016-08-31,Business Loan,,-1%,432xx,OH,< 1 year,0.0
25000.0,2017-12-25,Debt consolidation,706.0,15.53%,320xx,FL,< 1 year,0.0
5000.0,2018-01-02,Debt consolidation,626.0,23.61%,106xx,NY,< 1 year,0.0
5000.0,2017-03-28,credit_card,,34.57%,958xx,CA,5 years,0.0
10000.0,2013-09-30,Debt consolidation loan,715.0,15.94%,370xx,TN,3 years,0.0
15000.0,2015-01-24,credit_card,589.0,9.03%,661xx,KS,< 1 year,0.0
4000.0,2016-09-26,debt_consolidation,,2.15%,891xx,NV,,0.0
5000.0,2018-05-08,Debt consolidation,,26.08%,799xx,TX,< 1 year,0.0
20000.0,2017-07-12,debt_consolidation,,9.4%,208xx,MD,5 years,0.0
6550.0,2018-06-03,Credit card refinancing,,100%,300xx,GA,< 1 year,0.0
17000.0,2015-09-30,credit_card,,-1%,454xx,OH,< 1 year,0.0
1500.0,2017-12-28,Debt consolidation,644.0,5.31%,105xx,NY,< 1 year,0.0
2000.0,2017-07-12,other,,27.45%,207xx,MD,< 1 year,0.0
20000.0,2015-04-21,home_improvement,,35.13%,759xx,TX,< 1 year,0.0
10000.0,2015-03-17,debt_consolidation,,24.59%,750xx,TX,< 1 year,0.0
2500.0,2014-06-14,moving,520.0,0%,300xx,GA,< 1 year,0.0
4500.0,2016-03-14,medical,,31.28%,743xx,OK,5 years,0.0
19500.0,2016-10-31,Credit card refinancing,635.0,30.72%,080xx,NJ,< 1 year,0.0
35000.0,2018-05-23,Debt consolidation,,55.53%,356xx,AL,< 1 year,0.0
1000.0,2016-06-24,other,,-1%,296xx,SC,< 1 year,0.0
35000.0,2014-03-18,small_business,593.0,22.4%,799xx,TX,< 1 year,0.0
30000.0,2015-01-02,debt_consolidation,590.0,15.42%,394xx,MS,5 years,0.0
40000.0,2017-07-17,Credit card refinancing,,100%,480xx,MI,< 1 year,0.0
14000.0,2018-12-05,Major purchase,,18.16%,739xx,OK,< 1 year,0.0
1500.0,2017-06-26,Debt consolidation,779.0,10.23%,954xx,CA,< 1 year,2.0
25000.0,2017-11-27,debt_consolidation,,16.29%,107xx,NY,< 1 year,0.0
50000.0,2015-08-10,Business Loan,,-1%,207xx,MD,< 1 year,0.0
11000.0,2018-07-13,Credit card refinancing,,69.1%,774xx,TX,< 1 year,0.0
8000.0,2016-05-03,credit_card,,32.73%,236xx,VA,< 1 year,0.0
8000.0,2016-07-04,debt_consolidation,,10.92%,301xx,GA,< 1 year,0.0
2000.0,2017-08-16,Debt consolidation,525.0,4.46%,645xx,MO,< 1 year,0.0
40000.0,2016-06-24,major_purchase,,4.91%,940xx,CA,< 1 year,0.0
13000.0,2013-09-08,other,666.0,7.59%,750xx,TX,3 years,0.0
2500.0,2018-01-09,Debt consolidation,617.0,6.91%,104xx,NY,< 1 year,0.0
8000.0,2016-04-01,debt_consolidation,,21.73%,855xx,AZ,< 1 year,0.0
1500.0,2010-09-28,renewable_energy,0.0,0%,531xx,WI,< 1 year,0.0
2000.0,2016-12-24,vacation,,1.16%,134xx,NY,5 years,0.0
25000.0,2017-07-19,major_purchase,,0.94%,852xx,AZ,,0.0
4000.0,2016-09-22,Debt consolidation,629.0,32.79%,182xx,PA,< 1 year,0.0
25000.0,2010-06-09,small_business,673.0,25.96%,376xx,VA,< 1 year,0.0
2000.0,2016-12-17,other,,-1%,349xx,FL,< 1 year,0.0
1000.0,2016-07-02,major_purchase,,2.61%,607xx,IL,5 years,0.0
40000.0,2018-01-28,Debt consolidation,,0%,913xx,CA,< 1 year,0.0
25000.0,2017-03-02,small_business,,27.97%,224xx,VA,5 years,0.0
1500.0,2015-06-16,major_purchase,,6.37%,908xx,CA,< 1 year,0.0
3000.0,2013-04-22,home_improvement,701.0,39.96%,080xx,NJ,< 1 year,0.0
25000.0,2016-11-08,car,,0%,765xx,TX,< 1 year,0.0
24000.0,2014-06-08,credit_card,664.0,42.52%,841xx,UT,< 1 year,0.0
20000.0,2018-06-04,Debt consolidation,,10.62%,109xx,NY,< 1 year,0.0
5000.0,2018-09-16,Debt consolidation,,8.19%,760xx,TX,< 1 year,0.0
30000.0,2016-07-10,major_purchase,,11.33%,303xx,GA,5 years,0.0
10000.0,2016-12-22,Debt consolidation,581.0,33.94%,773xx,TX,< 1 year,0.0
15000.0,2018-01-22,Other,,19.4%,928xx,CA,< 1 year,0.0
10000.0,2017-10-20,Debt consolidation,,100%,302xx,GA,< 1 year,0.0
18000.0,2013-11-04,house,531.0,0.7%,921xx,CA,< 1 year,0.0
4000.0,2017-07-01,Credit card refinancing,661.0,14.66%,620xx,IL,< 1 year,0.0
10000.0,2016-07-28,debt_consolidation,,20.05%,390xx,MS,5 years,0.0
30000.0,2016-08-29,debt_consolidation,,42.44%,840xx,UT,< 1 year,0.0
5000.0,2016-09-09,Credit card refinancing,671.0,11.12%,201xx,VA,< 1 year,0.0
7000.0,2014-02-20,credit_card,656.0,38.44%,770xx,TX,< 1 year,0.0
30525.0,2017-04-06,Car financing,653.0,100%,760xx,TX,< 1 year,0.0
8550.0,2017-06-25,credit_card,,-1%,976xx,OR,5 years,0.0
12000.0,2018-09-25,Debt consolidation,,15.13%,900xx,CA,< 1 year,0.0
35000.0,2016-02-26,vacation,,2800.01%,604xx,IL,< 1 year,0.0
35000.0,2018-02-26,Debt consolidation,,100%,472xx,IN,< 1 year,0.0
15000.0,2015-08-19,debt_consolidation,,83.58%,765xx,TX,< 1 year,0.0
20000.0,2013-12-19,home_improvement,,0%,433xx,OH,10+ years,0.0
25000.0,2015-09-28,debt_consolidation,,28.45%,535xx,WI,5 years,0.0
4000.0,2017-12-19,Home improvement,613.0,21.12%,328xx,FL,< 1 year,0.0
10000.0,2018-11-27,Debt consolidation,,100%,782xx,TX,< 1 year,0.0
5000.0,2017-10-17,Other,638.0,20.1%,604xx,IL,< 1 year,0.0
2000.0,2017-03-15,other,,13.86%,630xx,MO,< 1 year,0.0
6000.0,2016-08-06,debt_consolidation,,5.02%,993xx,WA,< 1 year,0.0
11000.0,2017-08-26,Debt consolidation,589.0,29.44%,458xx,OH,10+ years,0.0
2000.0,2018-12-10,Other,,156.6%,304xx,GA,< 1 year,0.0
7500.0,2014-08-05,debt_consolidation,621.0,9.87%,328xx,FL,< 1 year,0.0
20000.0,2018-10-07,Home buying,,8.67%,342xx,FL,< 1 year,0.0
30000.0,2015-11-27,debt_consolidation,,118.63%,177xx,PA,< 1 year,0.0
12000.0,2015-01-05,debt_consolidation,606.0,35.36%,913xx,CA,< 1 year,0.0
25000.0,2017-08-06,Home improvement,615.0,9.11%,282xx,NC,10+ years,0.0
2000.0,2018-07-23,Debt consolidation,,18.33%,636xx,MO,< 1 year,0.0
15000.0,2014-10-13,medical,644.0,14.03%,946xx,CA,< 1 year,0.0
20000.0,2016-10-12,debt_consolidation,,62.33%,284xx,NC,< 1 year,0.0
18000.0,2017-08-15,Home improvement,550.0,14.68%,411xx,KY,< 1 year,0.0
1000.0,2015-10-19,other,,7.41%,841xx,UT,< 1 year,0.0
35000.0,2016-02-16,credit_card,,20.44%,940xx,CA,< 1 year,0.0
5000.0,2017-06-22,Moving and relocation,558.0,16.63%,232xx,VA,< 1 year,0.0
8000.0,2016-10-06,debt_consolidation,,9.79%,853xx,AZ,< 1 year,0.0
30000.0,2016-01-17,debt_consolidation,,28.72%,180xx,PA,< 1 year,0.0
1000.0,2013-12-29,moving,615.0,16.33%,847xx,UT,< 1 year,0.0
5000.0,2018-07-06,Other,,9.14%,068xx,CT,< 1 year,0.0
35000.0,2017-07-10,other,,48.47%,458xx,OH,,0.0
10000.0,2018-09-16,Other,,51.85%,307xx,GA,< 1 year,0.0
20000.0,2015-01-31,debt_consolidation,676.0,16.42%,331xx,FL,< 1 year,0.0
3000.0,2017-12-18,Other,639.0,0.98%,109xx,NY,< 1 year,0.0
8000.0,2017-05-10,debt_consolidation,,25.6%,751xx,TX,< 1 year,0.0
4000.0,2016-10-24,Major purchase,623.0,0.86%,550xx,MN,< 1 year,0.0
13000.0,2017-07-05,house,,21.53%,705xx,LA,5 years,0.0
5000.0,2017-10-14,Debt consolidation,605.0,75%,601xx,IL,< 1 year,0.0
13000.0,2016-12-05,Debt consolidation,566.0,60.32%,381xx,TN,< 1 year,0.0
20000.0,2018-07-31,Debt consolidation,,66.8%,377xx,TN,< 1 year,0.0
28000.0,2016-11-20,Debt consolidation,657.0,18.69%,129xx,NY,< 1 year,0.0
35000.0,2015-05-04,debt_consolidation,,469.79%,759xx,TX,< 1 year,0.0
15000.0,2017-02-27,Debt consolidation,612.0,36.08%,189xx,PA,< 1 year,0.0
10000.0,2018-09-16,Major purchase,,4.62%,495xx,MI,6 years,0.0
40000.0,2017-06-28,debt_consolidation,,41.15%,760xx,TX,< 1 year,0.0
1000.0,2018-12-17,Major purchase,,10.51%,315xx,GA,< 1 year,0.0
5000.0,2015-09-14,debt_consolidation,,9999%,388xx,MS,< 1 year,0.0
30500.0,2014-08-03,debt_consolidation,573.0,31.4%,920xx,CA,< 1 year,0.0
10000.0,2017-06-17,other,,0%,378xx,TN,< 1 year,0.0
17400.0,2015-03-27,Debt consolidation,,3.94%,019xx,MA,5 years,0.0
10000.0,2018-05-14,Other,,9.06%,070xx,NJ,< 1 year,0.0
30000.0,2016-06-16,home_improvement,,-1%,774xx,TX,< 1 year,0.0
20000.0,2015-05-04,debt_consolidation,,74.68%,025xx,MA,5 years,0.0
5000.0,2018-09-25,Debt consolidation,,11.04%,985xx,WA,4 years,0.0
35000.0,2015-01-01,house,,-1%,281xx,NC,< 1 year,0.0
5000.0,2016-01-20,other,,19.49%,121xx,NY,< 1 year,0.0
30000.0,2018-03-05,Home improvement,,14.81%,114xx,NY,< 1 year,0.0
18325.0,2017-06-25,Car financing,544.0,100%,301xx,GA,< 1 year,0.0
5000.0,2018-11-05,Other,,30.69%,983xx,WA,< 1 year,0.0
12000.0,2018-04-23,Debt consolidation,,14.51%,112xx,NY,< 1 year,0.0
35000.0,2017-03-31,debt_consolidation,,15.63%,936xx,CA,< 1 year,0.0
2500.0,2017-03-15,home_improvement,,0.16%,434xx,OH,< 1 year,0.0
3000.0,2017-08-29,Other,715.0,63.68%,704xx,LA,< 1 year,0.0
2000.0,2016-09-22,debt_consolidation,,3.8%,767xx,TX,< 1 year,0.0
2900.0,2017-08-12,major_purchase,604.0,15.06%,906xx,CA,< 1 year,0.0
5000.0,2018-09-26,Home improvement,,32.81%,301xx,GA,< 1 year,0.0
27000.0,2015-02-11,debt_consolidation,671.0,48.08%,614xx,IL,< 1 year,0.0
2500.0,2018-09-27,Other,,20.42%,339xx,FL,< 1 year,0.0
1000.0,2015-10-19,debt_consolidation,,27.25%,223xx,VA,< 1 year,0.0
2000.0,2017-09-27,Other,645.0,31.16%,640xx,MO,< 1 year,0.0
10000.0,2018-06-18,Debt consolidation,,30.57%,301xx,GA,< 1 year,0.0
7850.0,2018-01-26,Credit card refinancing,,25.67%,554xx,MN,< 1 year,0.0
2600.0,2018-03-03,Other,,53.27%,945xx,CA,< 1 year,0.0
3500.0,2015-03-31,debt_consolidation,,16.46%,220xx,VA,5 years,0.0
16000.0,2016-12-29,debt_consolidation,,14.16%,800xx,CO,5 years,0.0
4000.0,2017-01-02,other,,6.53%,600xx,IL,5 years,0.0
18000.0,2016-10-07,debt_consolidation,,61.39%,395xx,MS,< 1 year,0.0
6000.0,2016-11-05,Debt consolidation,668.0,42.49%,028xx,RI,< 1 year,0.0
2000.0,2017-05-29,Medical expenses,524.0,0.96%,302xx,GA,< 1 year,0.0
15000.0,2015-03-17,credit_card,,14.19%,125xx,NY,< 1 year,0.0
2000.0,2018-01-15,Other,580.0,5.1%,347xx,FL,< 1 year,0.0
6000.0,2017-09-22,Credit card refinancing,676.0,42.72%,234xx,VA,< 1 year,0.0
35000.0,2016-03-01,debt_consolidation,,23.87%,236xx,VA,5 years,0.0
5000.0,2015-05-14,home_improvement,,-1%,956xx,CA,< 1 year,0.0
10000.0,2018-09-24,Other,,31.55%,891xx,NV,< 1 year,0.0
4000.0,2018-12-28,Other,,13.97%,446xx,OH,< 1 year,0.0
20000.0,2018-09-08,Credit card refinancing,,13.92%,812xx,CO,< 1 year,0.0
5000.0,2014-10-13,home_improvement,696.0,40.92%,724xx,AR,< 1 year,0.0
2000.0,2014-12-12,debt_consolidation,502.0,56.6%,440xx,OH,< 1 year,0.0
2000.0,2015-07-02,moving,,2.8%,882xx,NM,< 1 year,0.0
25000.0,2015-05-19,credit_card,,9999%,115xx,NY,< 1 year,0.0
40000.0,2018-09-17,Other,,45.8%,975xx,OR,< 1 year,0.0
30000.0,2012-11-19,credit_card,676.0,36.87%,814xx,CO,< 1 year,0.0
35000.0,2018-02-11,Debt consolidation,,2.33%,358xx,AL,< 1 year,0.0
5500.0,2017-02-14,major_purchase,,27.09%,934xx,CA,5 years,0.0
4000.0,2015-03-11,debt_consolidation,,44.1%,883xx,NM,< 1 year,0.0
10000.0,2018-04-18,Debt consolidation,,32.52%,390xx,MS,< 1 year,0.0
5000.0,2018-12-14,Debt consolidation,,21.94%,852xx,AZ,< 1 year,0.0
5000.0,2016-05-02,debt_consolidation,,21.09%,232xx,VA,< 1 year,0.0
2000.0,2016-03-08,debt_consolidation,,28.22%,017xx,MA,< 1 year,0.0
15000.0,2017-04-04,Debt consolidation,686.0,29.57%,982xx,WA,,0.0
3000.0,2012-11-09,other,656.0,10.38%,088xx,NJ,10+ years,0.0
1800.0,2018-04-07,Other,,79.49%,276xx,NC,< 1 year,0.0
6000.0,2017-11-14,debt_consolidation,,2.8%,173xx,PA,< 1 year,0.0
1500.0,2018-05-30,Medical expenses,,5.27%,392xx,MS,< 1 year,0.0
5000.0,2016-04-04,moving,,2.67%,956xx,CA,< 1 year,0.0
5000.0,2016-05-14,medical,,0%,633xx,MO,< 1 year,0.0
25000.0,2017-06-29,debt_consolidation,,54.25%,295xx,SC,< 1 year,0.0
5000.0,2016-08-10,credit_card,,46.76%,391xx,MS,5 years,0.0
6500.0,2016-11-28,credit_card,,17.92%,708xx,LA,< 1 year,0.0
1000.0,2017-08-10,Other,,100%,535xx,WI,< 1 year,0.0
15000.0,2018-08-28,Credit card refinancing,,280.22%,953xx,CA,< 1 year,0.0
15000.0,2017-04-11,Home improvement,596.0,54.35%,953xx,CA,< 1 year,0.0
5000.0,2017-03-29,other,,0%,770xx,TX,< 1 year,0.0
20000.0,2016-07-25,Credit card refinancing,,16.58%,625xx,IL,< 1 year,0.0
5000.0,2016-10-19,Credit card refinancing,634.0,2.4%,295xx,SC,< 1 year,0.0
3000.0,2015-05-22,renewable_energy,,0%,303xx,GA,< 1 year,0.0
12000.0,2014-03-18,debt_consolidation,650.0,45.61%,954xx,CA,< 1 year,0.0
10000.0,2016-03-13,debt_consolidation,,42.31%,363xx,AL,< 1 year,0.0
25000.0,2018-09-07,Other,,62.85%,065xx,CT,< 1 year,0.0
3500.0,2017-10-18,Home buying,537.0,4.73%,494xx,MI,< 1 year,0.0
5000.0,2014-08-25,debt_consolidation,614.0,26.6%,766xx,TX,< 1 year,0.0
3000.0,2018-05-31,Other,,22.34%,331xx,FL,< 1 year,0.0
10000.0,2016-08-04,Debt consolidation,,1.69%,327xx,FL,,0.0
12000.0,2016-02-24,renewable_energy,,6.13%,103xx,NY,5 years,0.0
12000.0,2013-03-20,other,626.0,15.55%,946xx,CA,< 1 year,0.0
25000.0,2014-11-30,small_business,733.0,10.06%,789xx,TX,5 years,0.0
10000.0,2017-06-07,debt_consolidation,,29.5%,109xx,NY,< 1 year,0.0
1000.0,2016-11-30,other,,14.89%,765xx,TX,< 1 year,0.0
20000.0,2017-11-22,Debt consolidation,,100%,032xx,NH,< 1 year,0.0
15000.0,2018-05-24,Credit card refinancing,,63.4%,985xx,WA,< 1 year,0.0
15000.0,2015-10-27,Credit card refinancing,,22.66%,074xx,NJ,10+ years,0.0
5000.0,2016-10-26,debt_consolidation,,24.63%,462xx,IN,< 1 year,0.0
35000.0,2015-12-17,car,,3.81%,616xx,IL,< 1 year,0.0
18000.0,2016-12-05,Credit card refinancing,641.0,26.51%,781xx,TX,< 1 year,0.0
2500.0,2015-03-30,other,,0%,423xx,KY,< 1 year,0.0
1000.0,2016-02-02,debt_consolidation,,20%,331xx,FL,< 1 year,0.0
25000.0,2014-08-26,car,,-1%,195xx,PA,< 1 year,0.0
5000.0,2017-04-25,Business,690.0,17.44%,334xx,FL,< 1 year,0.0
8000.0,2018-01-09,Debt consolidation,674.0,19.13%,752xx,TX,< 1 year,0.0
15000.0,2015-05-05,debt_consolidation,,33.18%,140xx,NY,< 1 year,0.0
10000.0,2014-09-02,small_business,592.0,9999%,774xx,TX,< 1 year,0.0
10000.0,2018-09-24,Credit card refinancing,,9.81%,351xx,AL,< 1 year,0.0
8000.0,2016-12-29,credit_card,,17.38%,017xx,MA,5 years,0.0
1500.0,2017-05-23,other,,13.76%,916xx,CA,5 years,0.0
6000.0,2016-10-05,credit_card,,8.63%,953xx,CA,5 years,0.0
15000.0,2017-01-05,debt_consolidation,,34.13%,152xx,PA,< 1 year,0.0
35000.0,2013-08-19,debt_consolidation,706.0,25.35%,851xx,AZ,< 1 year,0.0
10000.0,2018-01-11,Debt consolidation,660.0,42.4%,068xx,CT,< 1 year,0.0
10000.0,2018-05-12,Other,,100%,200xx,DC,< 1 year,0.0
10000.0,2017-02-16,debt_consolidation,,-1%,117xx,NY,< 1 year,0.0
40000.0,2016-10-11,house,,11.6%,070xx,NJ,< 1 year,0.0
5000.0,2018-09-19,Debt consolidation,,10.82%,900xx,CA,< 1 year,0.0
15000.0,2018-10-05,Other,,19.67%,300xx,GA,< 1 year,0.0
20000.0,2017-04-25,other,,14.63%,472xx,IN,5 years,0.0
9000.0,2016-08-30,car,,1%,300xx,GA,5 years,0.0
40000.0,2017-12-08,Home buying,584.0,0.13%,347xx,FL,< 1 year,0.0
10000.0,2018-05-17,Credit card refinancing,,3.95%,352xx,AL,< 1 year,0.0
20000.0,2016-08-16,home_improvement,,-1%,080xx,NJ,< 1 year,0.0
1000.0,2014-08-16,moving,,-1%,900xx,CA,< 1 year,0.0
10000.0,2018-11-28,Debt consolidation,,26.31%,297xx,SC,10+ years,0.0
20000.0,2015-02-09,debt_consolidation,734.0,37.47%,288xx,NC,< 1 year,0.0
40000.0,2017-07-15,Debt consolidation,609.0,10.14%,930xx,CA,< 1 year,0.0
10000.0,2011-01-06,major_purchase,638.0,16.37%,945xx,CA,< 1 year,0.0
1800.0,2017-07-25,Home buying,511.0,0%,395xx,MS,< 1 year,0.0
33000.0,2016-02-24,debt_consolidation,,-1%,301xx,GA,5 years,0.0
10000.0,2018-11-18,Home buying,,21.34%,606xx,IL,< 1 year,0.0
5000.0,2014-08-29,debt_consolidation,,-1%,935xx,CA,< 1 year,0.0
7500.0,2018-05-01,Debt consolidation,,27.16%,291xx,SC,< 1 year,0.0
20000.0,2017-10-13,Debt consolidation,646.0,23.58%,392xx,MS,< 1 year,0.0
300000.0,2016-04-13,Business Loan,,-1%,750xx,TX,< 1 year,0.0
1000.0,2018-04-12,Other,622.0,18.12%,333xx,FL,< 1 year,0.0
3000.0,2013-02-21,wedding,0.0,8.45%,765xx,TX,< 1 year,0.0
12325.0,2018-04-29,Car financing,,100%,333xx,FL,6 years,0.0
35000.0,2018-05-16,Credit card refinancing,,34.29%,605xx,IL,< 1 year,0.0
10000.0,2015-12-24,debt_consolidation,,290.47%,273xx,NC,< 1 year,0.0
35000.0,2017-07-17,debt_consolidation,,21.12%,816xx,CO,5 years,0.0
15000.0,2016-10-27,Debt consolidation,653.0,86.76%,331xx,FL,< 1 year,0.0
35000.0,2018-04-14,Debt consolidation,,100%,171xx,PA,< 1 year,0.0
25000.0,2018-07-24,Debt consolidation,,22.66%,754xx,TX,1 year,0.0
25000.0,2017-10-20,Credit card refinancing,652.0,16.32%,601xx,IL,< 1 year,0.0
5000.0,2015-03-28,credit_card,,26.22%,307xx,GA,< 1 year,0.0
25000.0,2017-05-07,debt_consolidation,,17.58%,146xx,NY,< 1 year,0.0
1900.0,2014-12-22,other,596.0,7.7%,021xx,MA,< 1 year,0.0
20000.0,2017-10-16,debt_consolidation,,25.55%,890xx,NV,< 1 year,0.0
25000.0,2015-04-17,credit_card,,9.98%,379xx,TN,< 1 year,0.0
20000.0,2017-02-23,Debt consolidation,672.0,29.26%,636xx,MO,< 1 year,0.0
10000.0,2018-12-04,Debt consolidation,,8.16%,347xx,FL,< 1 year,0.0
30000.0,2018-07-17,Debt consolidation,,100%,355xx,AL,< 1 year,0.0
2500.0,2018-10-25,Debt consolidation,,1.66%,441xx,OH,,0.0
1000.0,2014-10-31,credit_card,501.0,0.47%,924xx,CA,< 1 year,0.0
