id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
65118508,,19200.0,19200.0,19200.0, 60 months,20.99,519.32,E,E5,RAMP,10+ years,MORTGAGE,59000.0,Verified,Nov-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65118508,,debt_consolidation,Debt consolidation,206xx,MD,25.07,0.0,May-1994,660.0,664.0,1.0,24.0,64.0,24.0,1.0,15449.0,62.3,63.0,f,0.0,0.0,18118.13,18118.13,8714.26,9377.9,25.97,0.0,0.0,Feb-2019,50.0,,Mar-2019,549.0,545.0,0.0,25.0,1.0,Individual,,,,0.0,0.0,313422.0,,,,,,,,,,,,24800.0,,,,25.0,13059.0,394.0,92.8,0.0,0.0,114.0,258.0,2.0,2.0,4.0,6.0,,6.0,,1.0,2.0,10.0,2.0,11.0,27.0,15.0,31.0,10.0,24.0,0.0,0.0,0.0,5.0,96.7,50.0,0.0,0.0,457014.0,36770.0,5500.0,29213.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Feb-2019,ACTIVE,Feb-2019,4967.0,45.0,18.0
85460977,,20000.0,20000.0,20000.0, 60 months,23.99,575.25,E,E2,Sales and Customer Service Lead,10+ years,OWN,84000.0,Source Verified,Jul-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=85460977,,debt_consolidation,Debt consolidation,958xx,CA,20.16,0.0,Nov-2003,665.0,669.0,1.0,25.0,,9.0,0.0,34162.0,66.9,28.0,w,12253.66,12253.66,18432.92,18432.92,7746.34,10686.58,0.0,0.0,0.0,Mar-2019,575.25,Apr-2019,Mar-2019,694.0,690.0,0.0,38.0,1.0,Individual,,,,0.0,1574.0,299303.0,2.0,3.0,2.0,5.0,10.0,15733.0,79.0,3.0,3.0,1917.0,74.0,63883.0,0.0,15.0,3.0,8.0,33256.0,2083.0,47.9,0.0,0.0,152.0,145.0,4.0,4.0,4.0,4.0,,3.0,38.0,3.0,1.0,4.0,1.0,2.0,17.0,5.0,7.0,5.0,9.0,0.0,0.0,0.0,5.0,85.2,0.0,0.0,0.0,360524.0,49895.0,4000.0,19841.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
24194517,,8000.0,8000.0,8000.0, 36 months,14.49,275.33,C,C4,Client Project Manager,6 years,RENT,50000.0,Verified,Oct-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=24194517,,debt_consolidation,Debt consolidation,551xx,MN,30.35,6.0,Sep-1993,660.0,664.0,1.0,17.0,63.0,19.0,1.0,6747.0,52.7,50.0,f,0.0,0.0,9939.8380153517,9939.84,8000.0,1939.84,0.0,0.0,0.0,Nov-2017,309.73,,Sep-2018,619.0,615.0,0.0,17.0,1.0,Individual,,,,0.0,0.0,88844.0,,,,,,,,,,,,12800.0,,,,4.0,4676.0,767.0,54.9,0.0,0.0,135.0,253.0,4.0,4.0,5.0,4.0,65.0,4.0,65.0,1.0,3.0,6.0,3.0,9.0,29.0,7.0,16.0,6.0,19.0,0.0,0.0,6.0,2.0,79.4,66.7,1.0,0.0,99427.0,88844.0,1700.0,86627.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
84243361,,11725.0,11725.0,11725.0, 60 months,16.99,291.34,D,D1,Deputy Constable,1 year,RENT,52000.0,Verified,Jul-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=84243361,,debt_consolidation,Debt consolidation,780xx,TX,32.26,6.0,Jun-1995,660.0,664.0,0.0,4.0,,8.0,0.0,8986.0,72.0,22.0,w,0.0,0.0,8449.62,8449.62,3714.35,3558.08,45.0,1132.19,101.8971,Sep-2018,306.34,,Feb-2019,589.0,585.0,0.0,,1.0,Individual,,,,0.0,0.0,44130.0,0.0,3.0,1.0,1.0,7.0,35144.0,49.0,0.0,2.0,4808.0,72.0,12500.0,0.0,2.0,0.0,3.0,6304.0,4700.0,96.0,0.0,0.0,96.0,252.0,15.0,7.0,1.0,15.0,9.0,15.0,5.0,0.0,2.0,4.0,1.0,2.0,8.0,4.0,13.0,2.0,7.0,,0.0,0.0,1.0,68.0,100.0,0.0,0.0,83884.0,44130.0,9400.0,71384.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
128997528,,8000.0,8000.0,8000.0, 36 months,10.9,261.54,B,B4,CAD Operator,2 years,OWN,37000.0,Not Verified,Mar-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=128997528,,debt_consolidation,Debt consolidation,260xx,WV,22.87,0.0,Nov-1994,710.0,714.0,0.0,,74.0,9.0,1.0,4358.0,31.6,12.0,f,5616.79,5616.79,3133.64,3133.64,2383.21,750.43,0.0,0.0,0.0,Mar-2019,261.54,Apr-2019,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,24751.0,0.0,3.0,0.0,0.0,33.0,20393.0,66.0,0.0,1.0,2559.0,55.0,13800.0,0.0,0.0,0.0,1.0,3094.0,107.0,97.2,0.0,0.0,126.0,279.0,17.0,17.0,0.0,28.0,,,,0.0,3.0,4.0,3.0,4.0,3.0,6.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,44815.0,24751.0,3800.0,31015.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
59112954,,13275.0,13275.0,13275.0, 60 months,17.86,336.09,D,D5,Account manager,3 years,MORTGAGE,50000.0,Source Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59112954,,debt_consolidation,Debt consolidation,342xx,FL,30.51,0.0,Apr-2007,700.0,704.0,0.0,,,11.0,0.0,12512.0,46.7,16.0,w,0.0,0.0,15637.65,15637.65,13275.0,2362.65,0.0,0.0,0.0,Sep-2016,11953.83,,Mar-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,197510.0,,,,,,,,,,,,26800.0,,,,5.0,17955.0,3224.0,73.6,0.0,0.0,35.0,100.0,22.0,11.0,1.0,41.0,,11.0,,0.0,3.0,5.0,3.0,4.0,5.0,7.0,10.0,5.0,11.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,226758.0,49444.0,12200.0,47918.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
34864251,,8500.0,8500.0,8500.0, 36 months,9.49,272.25,B,B2,Quality Technologist,10+ years,RENT,57486.0,Source Verified,Nov-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=34864251,,debt_consolidation,Debt consolidation,392xx,MS,18.56,3.0,Sep-1995,690.0,694.0,2.0,21.0,,9.0,0.0,6314.0,65.1,24.0,f,0.0,0.0,9318.8,9318.8,8500.0,818.8,0.0,0.0,0.0,Jan-2016,5788.51,,Dec-2018,714.0,710.0,0.0,21.0,1.0,Individual,,,,0.0,0.0,42144.0,,,,,,,,,,,,9700.0,,,,3.0,4683.0,35.0,99.1,0.0,0.0,230.0,194.0,1.0,1.0,0.0,133.0,,1.0,,0.0,1.0,4.0,1.0,1.0,17.0,4.0,7.0,4.0,9.0,0.0,0.0,3.0,2.0,79.2,100.0,0.0,0.0,52864.0,42144.0,4000.0,43164.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
103484267,,13200.0,13200.0,13200.0, 36 months,13.99,451.09,C,C3,Medical assistant ,5 years,RENT,75000.0,Not Verified,Mar-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=103484267,,debt_consolidation,Debt consolidation,923xx,CA,21.06,1.0,Nov-2005,660.0,664.0,1.0,5.0,,8.0,0.0,12109.0,52.6,34.0,w,0.0,0.0,15021.1451910187,15021.15,13200.0,1821.15,0.0,0.0,0.0,Jun-2018,9167.24,,Jul-2018,634.0,630.0,0.0,5.0,1.0,Individual,,,,0.0,0.0,55496.0,1.0,3.0,2.0,3.0,4.0,43387.0,53.0,0.0,0.0,11561.0,53.0,23000.0,1.0,1.0,2.0,3.0,7928.0,1891.0,86.5,0.0,0.0,134.0,136.0,30.0,4.0,0.0,62.0,,2.0,,1.0,2.0,2.0,2.0,5.0,23.0,5.0,11.0,2.0,8.0,0.0,0.0,1.0,2.0,97.0,50.0,0.0,0.0,88279.0,55496.0,14000.0,65279.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
132436055,,15000.0,15000.0,15000.0, 60 months,16.01,364.86,C,C5,Crime Analyst,3 years,RENT,48000.0,Verified,May-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132436055,,debt_consolidation,Debt consolidation,483xx,MI,16.73,1.0,Aug-2009,660.0,664.0,0.0,9.0,,22.0,0.0,1906.0,18.2,42.0,w,13250.95,13250.95,3647.72,3647.72,1749.05,1898.67,0.0,0.0,0.0,Mar-2019,364.86,Apr-2019,Mar-2019,659.0,655.0,0.0,,1.0,Individual,,,,0.0,550.0,105143.0,1.0,17.0,3.0,3.0,2.0,103237.0,112.0,1.0,5.0,633.0,102.0,10500.0,0.0,1.0,5.0,8.0,4779.0,2667.0,19.2,0.0,0.0,104.0,47.0,9.0,2.0,0.0,9.0,,2.0,,0.0,1.0,3.0,2.0,2.0,35.0,5.0,7.0,3.0,22.0,0.0,0.0,0.0,4.0,97.5,0.0,0.0,0.0,103106.0,105143.0,3300.0,92606.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
73893787,,16625.0,16625.0,16625.0, 36 months,12.99,560.09,C,C2,Legal Secretary Paralegal,10+ years,MORTGAGE,63800.0,Not Verified,Mar-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73893787,,debt_consolidation,Debt consolidation,064xx,CT,14.5,0.0,Dec-1991,690.0,694.0,0.0,61.0,,21.0,0.0,30449.0,45.0,26.0,w,0.0,0.0,20150.884816838,20150.88,16625.0,3525.88,0.0,0.0,0.0,Mar-2019,559.73,,Mar-2019,759.0,755.0,0.0,,1.0,Individual,,,,0.0,367.0,262105.0,2.0,1.0,1.0,1.0,6.0,10256.0,103.0,2.0,4.0,9618.0,52.0,67700.0,0.0,0.0,1.0,5.0,12481.0,17303.0,56.2,0.0,0.0,6.0,291.0,2.0,2.0,2.0,8.0,,11.0,,0.0,9.0,17.0,9.0,11.0,1.0,19.0,23.0,17.0,21.0,0.0,0.0,0.0,3.0,96.2,11.1,0.0,0.0,328450.0,40705.0,39500.0,10000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1227023,,4000.0,4000.0,4000.0, 36 months,12.12,133.09,B,B3,Albanese Chiropractic,8 years,RENT,37000.0,Source Verified,Apr-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1227023,,debt_consolidation,CC Loan,231xx,VA,24.68,0.0,Aug-1999,685.0,689.0,0.0,67.0,,8.0,0.0,6837.0,86.5,16.0,f,0.0,0.0,4784.360000000301,4784.36,4000.0,784.36,0.0,0.0,0.0,Jan-2015,528.38,,Dec-2018,689.0,685.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,709.0,90.4,0.0,0.0,,,,,0.0,12.0,,12.0,67.0,,,,,,,,,,,,,,,,100.0,0.0,0.0,,18919.0,7400.0,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
81576051,,27225.0,27225.0,27225.0, 36 months,8.39,858.04,B,B1,Owner/Manager,10+ years,MORTGAGE,120000.0,Source Verified,Jun-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=81576051,,credit_card,Credit card refinancing,336xx,FL,17.52,1.0,Apr-2004,700.0,704.0,0.0,,16.0,22.0,1.0,16281.0,28.0,34.0,w,2538.51,2538.51,28289.94,28289.94,24686.49,3603.45,0.0,0.0,0.0,Mar-2019,858.04,Apr-2019,Mar-2019,729.0,725.0,1.0,16.0,1.0,Individual,,,,0.0,1077.0,329903.0,1.0,2.0,1.0,1.0,8.0,57225.0,78.0,2.0,7.0,2304.0,28.0,58900.0,0.0,0.0,3.0,9.0,15709.0,3813.0,32.0,0.0,0.0,145.0,115.0,6.0,6.0,1.0,11.0,,0.0,,0.0,8.0,18.0,11.0,11.0,10.0,18.0,23.0,13.0,21.0,,0.0,1.0,3.0,100.0,0.0,0.0,1.0,394600.0,73506.0,30500.0,73785.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
11455107,,13200.0,13200.0,13200.0, 36 months,11.99,438.37,B,B3,customer service,3 years,MORTGAGE,36000.0,Verified,Feb-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=11455107,,debt_consolidation,Debt consolidation,290xx,SC,14.37,0.0,Mar-1986,700.0,704.0,0.0,,,12.0,0.0,13789.0,41.9,26.0,w,0.0,0.0,15781.1411033203,15781.14,13200.0,2581.14,0.0,0.0,0.0,Feb-2017,438.19,,Feb-2017,814.0,810.0,0.0,,1.0,Individual,,,,0.0,0.0,168013.0,,,,,,,,,,,,32900.0,,,,5.0,15274.0,14401.0,28.4,0.0,0.0,125.0,334.0,1.0,1.0,5.0,4.0,,7.0,,0.0,5.0,9.0,6.0,6.0,6.0,11.0,15.0,9.0,12.0,0.0,0.0,0.0,4.0,100.0,16.7,0.0,0.0,189259.0,13789.0,20100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
112847416,,20525.0,20525.0,20525.0, 60 months,9.44,430.47,B,B1,Graphic Designer,4 years,MORTGAGE,100000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112847416,,credit_card,Credit card refinancing,021xx,MA,9.24,0.0,Feb-2005,780.0,784.0,0.0,,,9.0,0.0,7478.0,15.1,18.0,w,14723.16,14723.16,8612.6,8612.6,5801.84,2810.76,0.0,0.0,0.0,Mar-2019,430.47,Apr-2019,Mar-2019,804.0,800.0,0.0,,1.0,Joint App,200000.0,10.09,Not Verified,0.0,0.0,334937.0,1.0,1.0,0.0,1.0,17.0,19837.0,79.0,1.0,2.0,7359.0,37.0,70600.0,0.0,0.0,1.0,4.0,37215.0,57122.0,17.2,0.0,0.0,149.0,145.0,4.0,4.0,2.0,16.0,,12.0,,0.0,2.0,2.0,4.0,7.0,3.0,7.0,13.0,2.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,407100.0,27315.0,64600.0,25000.0,41666.0,625.0,629.0,Nov-2007,0.0,2.0,11.0,41.3,1.0,15.0,0.0,0.0,35.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121789606,,5500.0,5500.0,5500.0, 36 months,20.0,204.4,D,D4,District Manager,10+ years,MORTGAGE,87000.0,Source Verified,Oct-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121789606,,debt_consolidation,Debt consolidation,481xx,MI,7.49,1.0,Jan-2007,665.0,669.0,1.0,16.0,,4.0,0.0,16165.0,70.3,17.0,f,3305.41,3305.41,3468.69,3468.69,2194.59,1274.1,0.0,0.0,0.0,Mar-2019,204.4,Apr-2019,Mar-2019,709.0,705.0,0.0,16.0,1.0,Individual,,,,0.0,0.0,260878.0,0.0,0.0,0.0,0.0,97.0,0.0,,1.0,2.0,10406.0,70.0,23000.0,0.0,0.0,4.0,4.0,65220.0,5362.0,68.5,0.0,0.0,129.0,99.0,11.0,7.0,3.0,24.0,,0.0,16.0,0.0,2.0,3.0,2.0,6.0,5.0,3.0,9.0,3.0,4.0,0.0,0.0,1.0,2.0,94.1,0.0,0.0,0.0,269453.0,16165.0,17000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
34393469,,15000.0,15000.0,15000.0, 60 months,17.14,373.92,D,D4,Server,4 years,RENT,35000.0,Source Verified,Nov-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=34393469,,credit_card,Credit card refinancing,928xx,CA,31.17,0.0,Oct-2007,660.0,664.0,1.0,,,6.0,0.0,13385.0,73.1,9.0,w,0.0,0.0,8655.99,8655.99,3666.21,3797.91,0.0,1191.87,214.5366,Jul-2016,373.92,,Feb-2017,504.0,500.0,0.0,,1.0,Individual,,,,0.0,0.0,36554.0,,,,,,,,,,,,18300.0,,,,7.0,6092.0,,,0.0,0.0,31.0,85.0,10.0,10.0,0.0,,,4.0,,0.0,0.0,4.0,0.0,0.0,3.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,3.0,100.0,,0.0,0.0,46110.0,36554.0,0.0,27810.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68505311,,16000.0,16000.0,16000.0, 60 months,18.49,410.58,D,D5,sales,10+ years,RENT,65000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68505311,,credit_card,,300xx,GA,15.73,0.0,May-2004,680.0,684.0,0.0,,87.0,8.0,1.0,15644.0,77.1,9.0,w,0.0,0.0,19276.1599558468,19276.16,16000.0,3276.16,0.0,0.0,0.0,Mar-2017,13979.71,,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,214351.0,0.0,1.0,1.0,1.0,11.0,12127.0,77.0,0.0,2.0,6687.0,77.0,20300.0,0.0,0.0,0.0,3.0,26794.0,856.0,94.8,0.0,0.0,65.0,73.0,13.0,11.0,1.0,20.0,,,,0.0,4.0,4.0,4.0,4.0,2.0,6.0,6.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,258900.0,27771.0,16500.0,15700.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134525630,,5000.0,5000.0,5000.0, 36 months,8.08,156.87,A,A5,County Clerk,10+ years,MORTGAGE,60000.0,Not Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134525630,,major_purchase,Major purchase,255xx,WV,27.78,1.0,Nov-1983,690.0,694.0,1.0,2.0,,7.0,0.0,14980.0,89.0,19.0,w,3860.82,3860.82,1424.18,1424.18,1139.18,285.0,0.0,0.0,0.0,Mar-2019,156.87,Apr-2019,Mar-2019,704.0,700.0,0.0,47.0,1.0,Individual,,,,0.0,0.0,168824.0,0.0,1.0,0.0,0.0,22.0,10831.0,50.0,0.0,1.0,7350.0,89.0,16910.0,0.0,0.0,1.0,1.0,24117.0,6730.0,99.0,0.0,0.0,79.0,415.0,16.0,16.0,1.0,55.0,2.0,2.0,2.0,0.0,2.0,5.0,7.0,8.0,3.0,5.0,15.0,4.0,7.0,,0.0,0.0,0.0,95.0,100.0,0.0,0.0,213525.0,25811.0,13460.0,21615.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
39320096,,20000.0,20000.0,19900.0, 36 months,9.49,640.57,B,B2,Driver,3 years,RENT,70000.0,Source Verified,Jan-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=39320096,,credit_card,Credit card refinancing,945xx,CA,23.61,0.0,Aug-2001,705.0,709.0,0.0,,,7.0,0.0,17704.0,71.4,13.0,f,0.0,0.0,8941.62,8896.91,7108.12,1833.5,0.0,0.0,0.0,Mar-2016,640.57,,Feb-2017,529.0,525.0,0.0,,1.0,Individual,,,,0.0,0.0,27630.0,,,,,,,,,,,,24800.0,,,,3.0,3947.0,4363.0,77.7,0.0,0.0,116.0,161.0,5.0,5.0,0.0,5.0,,,,0.0,3.0,5.0,3.0,5.0,3.0,5.0,10.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,47188.0,27630.0,19600.0,22388.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
48274578,,14000.0,14000.0,14000.0, 36 months,17.86,505.16,D,D5,tie turner,10+ years,MORTGAGE,52000.0,Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48274578,,home_improvement,Home improvement,173xx,PA,20.24,0.0,Mar-2005,675.0,679.0,0.0,,,10.0,0.0,7209.0,32.5,13.0,f,0.0,0.0,18200.7809870286,18200.78,14000.0,4200.78,0.0,0.0,0.0,May-2018,504.74,,May-2018,639.0,635.0,0.0,,1.0,Individual,,,,0.0,0.0,36539.0,,,,,,,,,,,,22200.0,,,,7.0,3654.0,4460.0,39.7,0.0,0.0,122.0,34.0,1.0,1.0,0.0,4.0,,3.0,,0.0,5.0,7.0,6.0,6.0,4.0,9.0,9.0,7.0,10.0,0.0,0.0,0.0,6.0,100.0,33.3,0.0,0.0,51778.0,36539.0,7400.0,29578.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
61348250,,8000.0,8000.0,8000.0, 36 months,8.18,251.36,B,B1,driver,10+ years,RENT,65000.0,Source Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=61348250,,debt_consolidation,Debt consolidation,481xx,MI,3.51,0.0,Apr-1999,670.0,674.0,1.0,52.0,81.0,9.0,1.0,5551.0,36.0,33.0,w,0.0,0.0,8460.55,8460.55,8000.0,460.55,0.0,0.0,0.0,Jul-2016,6435.07,,Oct-2018,774.0,770.0,0.0,52.0,1.0,Individual,,,,0.0,0.0,5604.0,,,,,,,,,,,,15400.0,,,,3.0,701.0,1157.0,66.9,0.0,0.0,135.0,197.0,10.0,9.0,2.0,26.0,81.0,1.0,81.0,2.0,2.0,5.0,2.0,9.0,5.0,8.0,24.0,5.0,9.0,0.0,0.0,0.0,2.0,93.9,0.0,1.0,0.0,15801.0,5604.0,3500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
35949511,,22000.0,22000.0,22000.0, 60 months,14.31,515.45,C,C4,Rn,5 years,MORTGAGE,73000.0,Source Verified,Nov-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=35949511,,credit_card,Credit card refinancing,751xx,TX,28.46,0.0,Feb-1994,690.0,694.0,0.0,,,14.0,0.0,22375.0,60.8,36.0,w,0.0,0.0,9743.2,9743.2,2956.18,2678.79,0.0,4108.23,739.4814,Nov-2015,515.45,,Oct-2016,524.0,520.0,0.0,,1.0,Individual,,,,0.0,0.0,122063.0,,,,,,,,,,,,36800.0,,,,7.0,8719.0,6425.0,77.7,0.0,0.0,249.0,165.0,15.0,1.0,1.0,15.0,,14.0,,0.0,5.0,5.0,7.0,13.0,19.0,9.0,16.0,5.0,14.0,0.0,0.0,0.0,2.0,100.0,71.4,0.0,0.0,161865.0,60569.0,28800.0,61243.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66546397,,24000.0,24000.0,24000.0, 60 months,13.18,548.29,C,C3,Registered nurse,10+ years,RENT,100800.0,Not Verified,Dec-2015,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=66546397,,debt_consolidation,Debt consolidation,190xx,PA,29.5,0.0,May-1980,745.0,749.0,0.0,,,6.0,0.0,57496.0,80.4,14.0,f,11929.43,11929.43,19172.58,19172.58,12070.57,7102.01,0.0,0.0,0.0,Nov-2018,548.29,Apr-2019,Mar-2019,654.0,650.0,0.0,,1.0,Individual,,,,0.0,0.0,97143.0,,,,,,,,,,,,67700.0,,,,2.0,16191.0,10204.0,80.4,0.0,0.0,109.0,302.0,31.0,10.0,1.0,31.0,,,,0.0,2.0,2.0,3.0,5.0,6.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,121180.0,97143.0,67700.0,47073.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
127930306,,15000.0,15000.0,15000.0, 60 months,9.44,314.59,B,B1,Inventory,10+ years,MORTGAGE,175000.0,Not Verified,Feb-2018,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=127930306,,credit_card,Credit card refinancing,935xx,CA,12.14,0.0,Jan-1994,740.0,744.0,0.0,65.0,,23.0,0.0,10415.0,11.6,43.0,w,0.0,0.0,16413.477239297,16413.48,15000.0,1413.48,0.0,0.0,0.0,Mar-2019,12654.13,,Mar-2019,754.0,750.0,0.0,65.0,1.0,Individual,,,,0.0,0.0,278755.0,1.0,3.0,0.0,0.0,26.0,26097.0,36.0,1.0,5.0,3917.0,18.0,90000.0,1.0,1.0,0.0,6.0,12120.0,43749.0,13.7,0.0,0.0,127.0,288.0,1.0,1.0,4.0,19.0,,14.0,,1.0,6.0,12.0,10.0,13.0,8.0,19.0,31.0,12.0,23.0,0.0,0.0,0.0,2.0,95.3,10.0,0.0,0.0,412052.0,36512.0,50700.0,74052.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
